"","logFC.trtF","logFC.trtL","logFC.trtS","logCPM","LR","PValue","FDR"
"oases6_k31_Locus_18875_Transcript_3_1",-0.0952592405426659,-6.26621991300075,-0.751374828067187,4.57204881584939,32.6870926157478,3.74921642216361e-07,6.01084717991642e-06
"oases3_k49_Locus_27293_Transcript_2_1",3.67602947032111,5.31676696746543,3.2226848006085,3.67544590081538,32.6870183846106,3.74935156099634e-07,6.01084717991642e-06
"oases3_CL6Contig29_1",-2.24461080413717,-5.58942023606129,-2.52807069750809,4.54801654983929,32.6868631482539,3.74963418669105e-07,6.01084717991642e-06
"oases6_k43_Locus_27601_Transcript_3_1",-2.94353528226623,-3.29205509484438,1.70545863862396,4.11189446591938,32.6865958454525,3.75012089211375e-07,6.01084717991642e-06
"oases6_k43_Locus_37757_Transcript_1_1",3.26995714184113,5.78826593238291,3.07608769819103,5.01551501554312,32.6832274098461,3.75625955296664e-07,6.01805620733707e-06
"oases3_k37_Locus_12001_Transcript_6_1",-2.7778240345218,2.49992788887656,2.15663937128044,2.03407601728448,32.6758648338799,3.76971210921982e-07,6.03697171097897e-06
"oases6_k25_Locus_35936_Transcript_1_1",3.73213240994256,5.82236738770844,4.09896316304541,4.43426885968594,32.6699281658211,3.7805943284693e-07,6.05175625525773e-06
"oases3_k25_Locus_438_Transcript_3_1",-6.71336601106757,-1.48077875398322,0.419708731308744,4.18005628309447,32.6647947261522,3.79002946657898e-07,6.06421250557814e-06
"oases6_k31_Locus_56206_Transcript_2_1",4.09037874997725,-3.00221979491337,-0.897458989036022,1.15908883589581,32.6603862504744,3.79815089654197e-07,6.07455681765737e-06
"oases6_k43_Locus_28153_Transcript_2_1",2.42654670453826,1.94421873602449,0.335818031561929,5.90733998535661,32.6582864043723,3.80202540357641e-07,6.07810277355527e-06
"oases6_k31_Locus_32099_Transcript_3_1",2.73923677521211,-1.51097386822241,0.167564123354093,1.80014952878636,32.6552981418616,3.80754596532035e-07,6.08427595582542e-06
"oases3_k37_Locus_3553_Transcript_9_1",-1.97236287217828,0.125977298912232,0.653633366482818,6.58728567485852,32.6328277101887,3.84931529722928e-07,6.1483423299342e-06
"oases6_k31_Locus_6095_Transcript_4_1",2.27453764763541,-0.931546707285123,-0.567062639819099,3.3490589548706,32.611764090589,3.8888848064786e-07,6.20884077091813e-06
"oases6_CL4747Contig1_1",4.00620852280469,-1.8310666173903,-1.33532247529759,6.24045495687561,32.6074584240174,3.89702315412093e-07,6.21912663755775e-06
"oases6_k43_Locus_14567_Transcript_1_1",-2.53568155706985,-2.24327613192165,0.881012082664585,2.84356264771318,32.5929318708565,3.92460613560612e-07,6.2604210879114e-06
"oases3_k49_Locus_10919_Transcript_1_1",1.49438002528135,-3.42681302280201,-0.909981862887805,4.95583400684462,32.5795406339901,3.95020597992374e-07,6.29851756094536e-06
"oases6_CL13745Contig1_1",-2.7546671060307,-3.85057766752516,-0.419844557893211,5.07345069245871,32.5739497020331,3.96094334990785e-07,6.31289332773449e-06
"oases6_k25_Locus_26441_Transcript_3_1",6.86610784894561,6.27089098574461,6.14078638888744,0.147106823127031,32.5726702233206,3.96340467906458e-07,6.31407210231692e-06
"oases3_CL381Contig1_1",-2.60823891824982,-4.40105325501094,-1.73908826511758,3.4989167779688,32.5676705357073,3.97303721020645e-07,6.32666928397313e-06
"oases6_k25_Locus_57795_Transcript_1_1",4.16509062052437,-0.136253994044933,-1.93831027273235,1.38260009688144,32.5599668751834,3.98792505153288e-07,6.34476679336199e-06
"oases6_k37_Locus_7653_Transcript_1_1",-2.07536920642102,-4.62381630125044,-2.51473346233022,2.46675846169054,32.5598140610851,3.98822093764131e-07,6.34476679336199e-06
"oases6_k43_Locus_8939_Transcript_4_1",-1.17984058490069,-4.95702699442407,-0.379966447441122,5.74499561499224,32.5591058974936,3.98959240462813e-07,6.34476679336199e-06
"oases2_CL9236Contig1_1",2.22186507107283,1.59793575570547,-1.32533838293881,4.05938079709549,32.5550309166189,3.99749338129045e-07,6.35412799530492e-06
"oases2_k49_Locus_7598_Transcript_7_1",-2.17641193309554,-4.02091680206253,-1.16107954960853,7.03922151476203,32.5542800905829,3.99895086034258e-07,6.35412799530492e-06
"oases2_CL5Contig11_1",-2.2366620143339,-3.95874052247179,-2.27374457581775,7.29565409542007,32.5533913876394,4.00067666707361e-07,6.35412799530492e-06
"oases6_CL14471Contig1_1",-4.04698366626794,-8.76609699211453,0.0771433933035998,4.26236457271507,32.5519467090546,4.0034837312498e-07,6.35583371758113e-06
"oases3_k43_Locus_1486_Transcript_2_1",-2.29570872047471,-6.13111962393571,-1.52289834114347,2.83147756628136,32.5464707729122,4.01414153974762e-07,6.36999622185912e-06
"oases3_k37_Locus_50594_Transcript_1_1",4.34990942494407,1.28838217187257,0.908577411525056,0.799566738998948,32.5304548446203,4.04547615465885e-07,6.41694407525103e-06
"oases6_k25_Locus_14899_Transcript_1_1",-4.73428136207501,-6.3827050227772,0.0451480488689181,1.16195524097634,32.5143967984296,4.07713829663927e-07,6.46437063349122e-06
"oases3_k25_Locus_1272_Transcript_1_1",-3.55908030216355,-1.35493894201501,-0.0821252054933866,2.77871878702191,32.5016370666292,4.10247332269289e-07,6.50172878838013e-06
"oases3_k43_Locus_9911_Transcript_5_1",-3.44592544062692,-1.29793690672647,6.6922858828553,2.36631364972562,32.5000386126543,4.10565818180622e-07,6.50396555081553e-06
"oases2_CL3731Contig1_1",-2.24720807653741,-4.90112888797503,-2.12278670373199,4.5664987923461,32.4798591982425,4.14607779031883e-07,6.5651602247134e-06
"oases6_k25_Locus_11705_Transcript_11_1",3.64078131859827,6.47781377500466,4.34480162136604,2.80599064487218,32.4743502081463,4.15718122030635e-07,6.57990103117371e-06
"oases6_k43_Locus_64862_Transcript_1_1",5.48810924004035,7.79926432798469,1.71476953303683,0.415363984454328,32.4573148256808,4.19170437710208e-07,6.63168139005456e-06
"oases3_k49_Locus_6909_Transcript_8_1",-2.6285674788697,-5.47011893593301,-2.54921402100829,3.09160662854705,32.4411769818626,4.2246725412315e-07,6.68015469497288e-06
"oases6_CL1704Contig2_1",-3.12731861086888,-4.63012648498702,-2.63795330443273,2.05688387791829,32.4405365956969,4.22598611848965e-07,6.68015469497288e-06
"oases6_k37_Locus_2677_Transcript_14_1",-2.95118517050058,-1.8754284881958,-1.28129272475076,5.16647490965152,32.4316327022528,4.24429232173368e-07,6.70620130611544e-06
"oases3_k49_Locus_1389_Transcript_2_1",-2.46326108547013,-5.72538980746175,-3.23449708728802,1.50019988577279,32.4191367867141,4.27011721551795e-07,6.74386897069516e-06
"oases3_CL5Contig17_1",-2.67827798288418,-5.45651410301549,-2.49387229721544,3.24257080572973,32.4183204909421,4.27180967439938e-07,6.74386897069516e-06
"oases6_k31_Locus_37689_Transcript_2_1",6.17943017538225,4.36738006422538,4.56925043325956,1.61161365654324,32.4079081511975,4.29345683259041e-07,6.77375856750966e-06
"oases6_k31_Locus_6774_Transcript_4_1",-2.835344675756,-1.7139948999073,0.0681883048215789,6.42185307705242,32.407437947475,4.29443696165025e-07,6.77375856750966e-06
"oases6_k37_Locus_22671_Transcript_1_1",-3.09518973520814,0.571902294409264,0.308552478356198,4.50835743591701,32.401906658504,4.30598358969289e-07,6.78905142668991e-06
"oases3_k25_Locus_53105_Transcript_6_2",7.05977401421882,6.36208167285152,6.17423707747288,-0.363283045582772,32.3913611619309,4.32808336441689e-07,6.82096266537432e-06
"oases2_k37_Locus_5037_Transcript_7_1",-3.7158379463295,-7.2293883666254,-4.04864217456137,2.81127596605537,32.3884556555377,4.33419218755028e-07,6.8276559318742e-06
"oases3_k31_Locus_14891_Transcript_5_1",2.98940840982502,6.50332495010918,3.44546415216467,2.75899512075383,32.377987572055,4.35627276909262e-07,6.8594929695549e-06
"oases3_k37_Locus_1157_Transcript_12_2",6.3603337856864,7.12346409773494,4.34828655586601,3.94383645038863,32.3684683761126,4.37644930403921e-07,6.88830580802703e-06
"oases6_CL1043Contig1_1",-6.95500383684346,-9.98580926172978,0.0598671413223366,6.68084438015797,32.3582652562197,4.3981790441888e-07,6.91689642388287e-06
"oases3_CL6298Contig1_1",3.68534341292526,4.95350552135176,2.51200062085045,5.09206741670714,32.3581681336103,4.39838640430149e-07,6.91689642388287e-06
"oases3_k37_Locus_6694_Transcript_11_1",1.80176656149593,-0.400334579394173,-3.51685742813598,-0.204811341601317,32.3569978406477,4.40088578742154e-07,6.91786045787013e-06
"oases3_k25_Locus_4799_Transcript_13_1",-5.74880838660098,-7.92606075654828,-4.10630596358115,3.56034794409667,32.3544181204115,4.40640027853276e-07,6.92356115743924e-06
"oases6_k43_Locus_5698_Transcript_4_1",1.39354159618456,-2.81844282330482,0.133602967836052,3.77292226317782,32.3529554127638,4.40953007199674e-07,6.92551162014288e-06
"oases2_k25_Locus_44125_Transcript_1_1",5.76075385939608,7.81519887430073,6.06065958797854,5.23160373650433,32.3495822589948,4.41675615829431e-07,6.93389120689758e-06
"oases3_k31_Locus_6027_Transcript_3_1",6.55406453250757,6.40978155231605,3.13907874329854,1.77775744500191,32.3457085975402,4.42506903180976e-07,6.9439690459375e-06
"oases3_k25_Locus_35423_Transcript_5_1",3.75058676333996,0.965161571695041,0.821914501233812,3.38055788089433,32.3363266097835,4.44526754485137e-07,6.97268163696896e-06
"oases6_k49_Locus_5579_Transcript_1_1",-1.30490145918057,-10.4775655670298,0.638985960297712,4.43031546382268,32.3255580861473,4.4685645972484e-07,7.00622785271016e-06
"oases3_CL666Contig1_1",-2.23298782736681,-4.96908142701682,-2.37004690727535,5.15715205770903,32.3168938140157,4.48739767684234e-07,7.03274935909569e-06
"oases2_k31_Locus_28923_Transcript_4_1",5.82884665502544,2.6506022889162,3.2185624588301,4.82169491471643,32.3150484880478,4.49141898917069e-07,7.03604479239029e-06
"oases3_k25_Locus_52773_Transcript_1_1",4.82594136509605,-1.00137226852358,2.13743375122537,0.156816379649954,32.313122824568,4.4956192075154e-07,7.03961755752401e-06
"oases6_CL6Contig5_1",-1.67463107875633,-3.20079588751492,-2.2010515556011,6.9698142825905,32.3120876996884,4.49787862104214e-07,7.04014949506951e-06
"oases3_k49_Locus_8616_Transcript_4_1",4.27468375590262,4.95983673840692,3.93079187362734,4.08962978782413,32.3111644667938,4.49989475921245e-07,7.04030036282415e-06
"oases3_k31_Locus_76464_Transcript_1_1",-2.04935225026515,-5.91791670049138,-4.94314450753069,1.37580543440531,32.3062855631197,4.51056420410987e-07,7.05398384039749e-06
"oases3_k37_Locus_1051_Transcript_25_2",-2.13339957885291,-4.43902238655344,-0.774606249539986,5.81706237080686,32.3049403050967,4.51351052429473e-07,7.05558275607249e-06
"oases3_k49_Locus_49086_Transcript_5_1",7.81718463598501,6.8273196383751,7.10404800995593,0.266690020952154,32.2851764982459,4.55701836517436e-07,7.12055962957133e-06
"oases3_k43_Locus_15882_Transcript_1_1",3.08349236094607,5.81296010596181,1.29823275157371,0.0637790769667267,32.283337844753,4.56108718069423e-07,7.1238820348211e-06
"oases3_k37_Locus_213_Transcript_24_1",-2.35865703597946,-0.95237564418527,-0.731425470080828,5.88143539742862,32.2786381673253,4.57150373634008e-07,7.13711181450829e-06
"oases3_k25_Locus_54527_Transcript_1_1",7.07194995308403,0.704213791146923,-0.0173595391578031,0.267532031330649,32.2738133247139,4.58222241666379e-07,7.15080181643877e-06
"oases2_k31_Locus_18307_Transcript_3_1",3.20952787522404,-7.64843563971255,2.02962758912796,3.30446276242193,32.2714359273511,4.58751317121085e-07,7.15551373074163e-06
"oases2_CL84Contig2_2",-2.61789292598168,-4.99999951032728,-2.91542609428195,3.66516021613845,32.2707036055836,4.58914413729564e-07,7.15551373074163e-06
"oases2_CL289Contig1_1",-3.28013038145284,-5.09259153199447,-2.65682673079887,3.45523328305971,32.2677517913809,4.5957240426112e-07,7.16272791392608e-06
"oases3_k43_Locus_32189_Transcript_1_1",-1.99424475684311,-4.26567289293679,-2.95936901100159,3.16170373409726,32.2616275981292,4.60940556767416e-07,7.18099959147471e-06
"oases6_k25_Locus_36646_Transcript_4_1",3.57457054426073,1.56290075075362,0.49694632935142,3.53607160094626,32.2585841812677,4.61621971399588e-07,7.18693835746393e-06
"oases2_k25_Locus_13490_Transcript_4_1",-2.13581360674688,1.01820250288985,-0.0494537098573676,5.25635619007317,32.2581748039115,4.61713706819322e-07,7.18693835746393e-06
"oases3_k49_Locus_4935_Transcript_5_1",-3.10596524871292,-4.08277079240588,-0.258882408772602,8.61336262345301,32.2421206747913,4.65325585566114e-07,7.24008705959529e-06
"oases6_k25_Locus_33220_Transcript_7_1",0.464342102370256,5.32811887898745,4.30578537329005,2.75304975520182,32.2295168993112,4.68180950625359e-07,7.28142493735529e-06
"oases6_CL13584Contig1_1",-1.8577391155809,-4.62390258586192,-0.667058725445108,5.28090784728557,32.2278165146363,4.68567506586382e-07,7.28278728396174e-06
"oases6_k25_Locus_30066_Transcript_1_1",3.29358413099112,-2.0188904097388,-0.0696474626009439,3.77934757679573,32.2273847110919,4.68665721106801e-07,7.28278728396174e-06
"oases3_k37_Locus_12594_Transcript_1_1",-3.99603086012451,-7.08784522916746,0.83530712926247,1.84515946489981,32.2253370469939,4.69131745963592e-07,7.28694134676951e-06
"oases2_k31_Locus_295_Transcript_3_1",-3.35137384444483,-2.68137326665576,-2.80401391921903,4.7598851882712,32.2238782070824,4.69464043325366e-07,7.28901560578795e-06
"oases6_k25_Locus_30933_Transcript_3_1",-2.21318192574773,-2.71012575638198,1.90746129357067,5.00647570559925,32.2178248639171,4.70845397392924e-07,7.30736913186233e-06
"oases6_k43_Locus_8463_Transcript_4_1",-4.74328501144018,-3.14117116129367,-2.73788990791763,0.605714895238638,32.213869708088,4.717501423205e-07,7.31831343879853e-06
"oases6_k43_Locus_38151_Transcript_5_1",2.74002986344417,3.01765847813949,1.79947339900953,4.7319831287046,32.2098904452163,4.72662152981304e-07,7.32936115699085e-06
"oases2_k31_Locus_280_Transcript_2_2",-1.28231065574164,-3.23586573601802,-2.87146383107336,8.45314095618979,32.208533618408,4.72973527460163e-07,7.33108967563253e-06
"oases3_k37_Locus_4805_Transcript_5_1",-2.78112723122141,-8.16182358255278,-0.797322709945153,1.94349137760804,32.2053319870871,4.73709072913229e-07,7.33938860623018e-06
"oases6_CL13617Contig1_1",-3.25162662753052,-3.24447935116842,0.952719724777275,1.96356870320768,32.2031937846446,4.74200941124409e-07,7.34390672037814e-06
"oases2_CL1954Contig1_1",-2.54333202139468,-5.32731610976934,-2.51885814085111,5.04700512678621,32.184357143934,4.78556174797463e-07,7.40822735261603e-06
"oases3_k49_Locus_7027_Transcript_6_1",3.46552825492263,2.96224191367811,1.47752479759324,7.80377323194381,32.1830332456313,4.7886377175582e-07,7.40968833339591e-06
"oases3_CL7391Contig1_1",-2.66845220616431,-4.04060290132089,-1.77129783872304,2.40945185336626,32.1822121483292,4.79054646156074e-07,7.40968833339591e-06
"oases3_k25_Locus_34592_Transcript_5_2",4.71206027706245,-2.19426750214383,2.33931185772693,0.261961900164466,32.1777546550589,4.80092172528192e-07,7.42260549878853e-06
"oases3_k25_Locus_8259_Transcript_3_1",1.36953315447167,-3.12036670872388,-0.983856396302647,1.55626955925713,32.1612199697625,4.83960416122615e-07,7.4792584662725e-06
"oases3_k25_Locus_50048_Transcript_3_1",5.20236591540648,7.59247512553742,6.22090676134363,1.92616542480112,32.1594280860186,4.84381486302731e-07,7.4826125725274e-06
"oases3_CL5Contig32_1",-2.72581155320221,-4.98625522771516,-2.5831433493463,3.99224389881665,32.1449035622996,4.87808089984797e-07,7.53237308800525e-06
"oases6_k49_Locus_26397_Transcript_1_1",4.55802490822484,2.84224341620288,0.357386668721243,4.06429735350912,32.1251428099417,4.92508901980035e-07,7.60175882252266e-06
"oases3_k25_Locus_4485_Transcript_1_1",2.11276171359294,1.29427710209233,-0.0480941100884304,5.35186188169244,32.104180912022,4.97544881893858e-07,7.67519209109822e-06
"oases6_k49_Locus_19609_Transcript_1_1",-3.76199730667442,-2.45826781941935,1.01737008411973,2.41623085483182,32.1036001729303,4.97685130549221e-07,7.67519209109822e-06
"oases2_k43_Locus_7527_Transcript_2_1",-2.29691340560544,-5.32309507790485,-3.20491899137818,1.82557066360117,32.096739116507,4.99345067709958e-07,7.69755429513547e-06
"oases3_k31_Locus_2618_Transcript_3_1",-2.2419875213559,-3.98488399969047,-0.587707226099357,4.6660163860842,32.093917201499,5.00029393617355e-07,7.70190324864755e-06
"oases6_k49_Locus_1981_Transcript_94_5",-4.97246134412811,-10.4995997428523,-3.08752197103897,1.92008755640653,32.0938437506023,5.00047218254024e-07,7.70190324864755e-06
"oases3_CL6304Contig1_1",5.04886960635914,0.692852906991397,-4.64112603341677,1.72661074700259,32.090747209959,5.00799245997807e-07,7.71024800523828e-06
"oases3_k25_Locus_26910_Transcript_6_1",3.21052104820042,-1.23299650641354,0.22570190518998,4.27275776987513,32.0848124342507,5.02243725898926e-07,7.72924219886333e-06
"oases3_k49_Locus_8794_Transcript_7_1",4.23445483420692,4.69389868583363,1.53178319543606,2.31627256025189,32.0808938626179,5.03199755567017e-07,7.74070664257937e-06
"oases3_CL231Contig1_1",-2.91480811543543,-4.74034481027253,-2.46789453593108,6.31869550582541,32.069692862368,5.05942537414873e-07,7.77963550298349e-06
"oases3_k31_Locus_11659_Transcript_1_1",-4.64160353904508,-1.03682201797002,-1.14031917634769,5.13453332894545,32.0605924294724,5.08181938066432e-07,7.81079472536054e-06
"oases6_k49_Locus_12618_Transcript_2_1",5.93887171290745,8.49502897391672,6.97187982474663,1.54334678599484,32.0569711396864,5.09075800933153e-07,7.8212554870639e-06
"oases3_CL2857Contig1_1",6.3910205772982,6.76314787780014,4.2654630232714,7.23903598639954,32.0556677436343,5.09397909281559e-07,7.82292693763928e-06
"oases3_k25_Locus_21920_Transcript_1_1",2.93635205533902,-0.983573118259408,1.70712044694725,3.99604386916336,32.0473846652406,5.11449666649906e-07,7.85114844079196e-06
"oases2_k25_Locus_2087_Transcript_4_1",3.391484075389,3.72961179412336,2.03726481864382,7.27154106493142,32.0455645609725,5.11901619296209e-07,7.8547983616945e-06
"oases3_k43_Locus_25018_Transcript_4_1",5.7259217530264,6.49922798970765,1.43183364114767,1.21571599568856,32.0411196355526,5.13007021188479e-07,7.86846779090133e-06
"oases6_k37_Locus_13943_Transcript_2_1",1.13609578390521,3.00076439678202,1.76511339308444,5.04805791341327,32.0064852473155,5.21702205118752e-07,7.99848869913043e-06
"oases3_k43_Locus_50371_Transcript_3_1",6.14071323231713,-0.287111795048371,2.32446850476612,0.63192122105945,31.9775774230163,5.29072223721154e-07,8.10809262871955e-06
"oases2_CL1104Contig1_1",-2.3583559661677,-5.07130205460309,-3.01298973987144,2.26476957680721,31.9759507582454,5.29490014930426e-07,8.11110581351025e-06
"oases3_CL1069Contig1_1",-2.17826888064265,-5.22223062581432,-2.67321957499015,2.60316098301075,31.9731762841273,5.30203368500968e-07,8.11864222673737e-06
